src,dst,port,proto,State,label,class,modelsize
147.32.84.193,64.18.5.10,25.0,tcp,"R.a.R+A+S*R.R,A,r+r+A+r,R*s*s+R*r*r*",Botnet-TCP-Attempt-SPAM,botnet,41
147.32.84.193,64.18.6.14,25.0,tcp,"R,A,r,R*r+S,R*r+r*s+r*A*R,R*r*r*r+s,R+r+r*R,A,r,R*r*",Botnet-TCP-Attempt-SPAM,botnet,57
147.32.84.193,64.18.7.10,25.0,tcp,"S+R,R.R+R,R*r+r*R,R+R,r+R.R+S*A*r*r*r+R,R*r*r+R*R+a+",Botnet-TCP-Attempt-SPAM,botnet,57
147.32.84.193,64.191.223.38,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,64.191.223.39,25.0,tcp,"R0R*R,",Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.193,64.192.190.12,25.0,tcp,B*s*s+,Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.193,64.236.79.229,80.0,tcp,"H.y.Y*Y,Y.y.Y,Y*Y.y.Y.Y.",Botnet-TCP-Established-HTTP-Ad,botnet,29
147.32.84.193,64.4.56.215,443.0,tcp,"y,H,y.y,y,y,Y,Y,y,H,y.y,y.y,H,y.",Botnet-TCP-WEB-Established-SSL,botnet,37
147.32.84.193,64.4.56.39,443.0,tcp,"y,y,h,y,y,H,H,y.y,y,H,H,h,Y+Y,H,H,H,h,y.y.y.y,H,y,y,y,H,y,Y,y.H.y.",Botnet-TCP-WEB-Established-SSL,botnet,71
147.32.84.193,64.59.134.8,25.0,tcp,A*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.193,64.95.64.197,80.0,tcp,"h.y,H,y,y,",Botnet-TCP-WEB-Established,botnet,15
147.32.84.193,64.99.64.32,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,65.15.167.21,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,65.54.165.136,443.0,tcp,"y*y*Y,Y*",Botnet-TCP-WEB-Established-SSL,botnet,13
147.32.84.193,65.54.165.139,443.0,tcp,Y0,Botnet-TCP-WEB-Established-SSL,botnet,7
147.32.84.193,65.54.165.141,443.0,tcp,"Y+y*Y,Y+",Botnet-TCP-WEB-Established-SSL,botnet,13
147.32.84.193,65.54.165.141,80.0,tcp,y*H*,Botnet-TCP-WEB-Established,botnet,9
147.32.84.193,65.54.165.169,443.0,tcp,y*v*H*,Botnet-TCP-WEB-Established-SSL,botnet,11
147.32.84.193,65.54.165.169,80.0,tcp,,Botnet-TCP-WEB-Established,botnet,5
147.32.84.193,65.54.165.175,443.0,tcp,Y0,Botnet-TCP-WEB-Established-SSL,botnet,7
147.32.84.193,65.54.165.175,80.0,tcp,Y*y*y*,Botnet-TCP-WEB-Established,botnet,11
147.32.84.193,65.54.165.177,443.0,tcp,y*Y+Y*h*,Botnet-TCP-WEB-Established-SSL,botnet,13
147.32.84.193,65.54.165.179,443.0,tcp,y*y*y*h*s*y*v+Y*,Botnet-TCP-Attempt-SPAM,botnet,21
147.32.84.193,65.54.165.179,443.0,tcp,y*y*y*h*s*y*v+Y*,Botnet-TCP-WEB-Established-SSL,botnet,21
147.32.84.193,65.54.165.179,80.0,tcp,Y+y*,Botnet-TCP-WEB-Established,botnet,9
147.32.84.193,65.54.186.107,443.0,tcp,,Botnet-TCP-WEB-Established-SSL,botnet,5
147.32.84.193,65.54.186.107,80.0,tcp,y*,Botnet-TCP-WEB-Established,botnet,7
147.32.84.193,65.54.186.17,443.0,tcp,Y*,Botnet-TCP-WEB-Established-SSL,botnet,7
147.32.84.193,65.54.186.47,443.0,tcp,"Y*y*Y,Y*Y*Y+",Botnet-TCP-WEB-Established-SSL,botnet,17
147.32.84.193,65.54.186.77,443.0,tcp,y*y*y*,Botnet-TCP-WEB-Established-SSL,botnet,11
147.32.84.193,65.54.186.77,80.0,tcp,Y+y+,Botnet-TCP-WEB-Established,botnet,9
147.32.84.193,65.54.188.110,25.0,tcp,"R.r.S.S,S.R,S+R,A,r,r.S+R,R,A,R*R0R+R,r,r,A,R*",Botnet-TCP-Attempt-SPAM,botnet,51
147.32.84.193,65.54.188.94,25.0,tcp,"S*S.S,s,S+s+s,S+s*S,S*s+B+S,s,s,B,s+s,r+s+s,B,s+s,b,s+s+s+s,s,S+S,s,s,s,S,s+s,s+s,s+s,B,s+s,s+s,s,S+s+",Botnet-TCP-Attempt-SPAM,botnet,107
147.32.84.193,65.54.234.11,443.0,tcp,,Botnet-TCP-WEB-Established-SSL,botnet,5
147.32.84.193,65.54.234.24,443.0,tcp,"Y*Y,H,y,Y*Y,Y+Y,y+y,y,Y*Y,Y*E*y*Y,V*v+y*y+y*H*y+y+Y,y,y+y+H+y,",Botnet-TCP-Established-SSL-Microsoft,botnet,67
147.32.84.193,65.54.234.26,443.0,tcp,"Y,",Botnet-TCP-WEB-Established-SSL,botnet,7
147.32.84.193,65.54.234.78,443.0,tcp,"Y,Y.Y+Y,y,h,Y*Y,h,y,y,y.Y+Y,Y*Y,Y+Y,Y+Y*Y,Y*Y,y,Y*Y+y+y*Y,v,y+y+y*E*V,Y+E+y+Y,y,Y+Y,y,y+y,",Botnet-TCP-Established-SSL-Microsoft,botnet,95
147.32.84.193,65.55.16.187,443.0,tcp,"Y*y*Y+Y,y.Y*y+Y,y,Y*y*Y+y,y+Y*",Botnet-TCP-Established-SSL-Microsoft,botnet,35
147.32.84.193,65.55.196.251,443.0,tcp,"Y+Y,y,Y*Y,y,Y+y+Y,y.Y*H*Y,y,Y*Y,y,Y*y*Y,y+y+y,H,Y*y*y*E*",Botnet-TCP-WEB-Established-SSL,botnet,61
147.32.84.193,65.55.237.71,443.0,tcp,"z,y,H,",Botnet-TCP-WEB-Established-SSL,botnet,11
147.32.84.193,65.55.255.7,443.0,tcp,,Botnet-TCP-WEB-Established-SSL,botnet,5
147.32.84.193,65.55.255.9,443.0,tcp,"H,y,H,H,",Botnet-TCP-WEB-Established-SSL,botnet,13
147.32.84.193,65.55.33.167,443.0,tcp,"y,y,y,y,h,y.y.y.y,H,y.h.h.Y*Y,H,y,H,y,H.y,Y+Y,y,y,y,y,H,y,y,H,y,",Botnet-TCP-WEB-Established-SSL,botnet,69
147.32.84.193,65.55.37.104,25.0,tcp,"B+s+s,s,s+s+s+S.S+B+s,s,s,s+s,s+s+s,s+S,s,S+S,s,s,",Botnet-TCP-Attempt-SPAM,botnet,55
147.32.84.193,65.55.37.120,25.0,tcp,S*a*R+R.,Botnet-TCP-Attempt-SPAM,botnet,13
147.32.84.193,65.55.37.72,25.0,tcp,S0,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.193,65.55.37.88,25.0,tcp,"S*S,s,S+B+B+s+s+S,S+B+s+s,B,s,S+B+s+s,s+s,S+s+s+S,s,S+s,s+b+s+S,s,s,s+S,s,s,s+s+s,S.S+s,r,A,s+s,",Botnet-TCP-Attempt-SPAM,botnet,101
147.32.84.193,65.55.72.7,443.0,tcp,"y,y.y,y.y,y,y,y,y,y.y,h,h,",Botnet-TCP-Established-Custom-Encryption,botnet,31
147.32.84.193,65.55.88.22,25.0,tcp,r+r*r*S+R*r*A*r*S+A+R*,Botnet-TCP-Attempt-SPAM,botnet,27
147.32.84.193,65.55.92.136,25.0,tcp,"s,S+S,R+S.S,R.S+S,s+s,S+S,s+",Botnet-TCP-Attempt-SPAM,botnet,33
147.32.84.193,65.55.92.152,25.0,tcp,"r,r,s+A,s,S*S,s,S.S+B+B+s+s+S,S*S,b,s+S,S+s+S,s+s+s+s,S+s+",Botnet-TCP-Attempt-SPAM,botnet,63
147.32.84.193,65.55.92.168,25.0,tcp,"r+S*s*s+s+s,S*s+s,b,S*",Botnet-TCP-Attempt-SPAM,botnet,27
147.32.84.193,66.192.19.73,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,66.94.236.34,25.0,tcp,"B.S.S*s*S,S+s+S,s+s*s+s,S*s+s*s+s+S*",Botnet-TCP-Attempt-SPAM,botnet,41
147.32.84.193,66.94.237.139,25.0,tcp,"S+S,s+S,S*s+s*S,S*S+b+",Botnet-TCP-Attempt-SPAM,botnet,27
147.32.84.193,66.94.237.64,25.0,tcp,"r,s+r+r,s+s+A+r+R,S+S*S,b,s+B+s*s*s*s+s+B+S*",Botnet-TCP-Attempt-SPAM,botnet,49
147.32.84.193,66.94.238.147,25.0,tcp,s+s*S+s+s+s+B+s*B*s+s+s+s+s+s+,Botnet-TCP-Attempt-SPAM,botnet,35
147.32.84.193,66.97.46.122,25.0,tcp,R+,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.193,67.195.168.230,25.0,tcp,"S.R,S*B*s+s*s+s*S+s+s+A+B*s+s,s+",Botnet-TCP-Attempt-SPAM,botnet,37
147.32.84.193,67.195.168.31,25.0,tcp,"s*S,s+s+S*S+s+S*S+",Botnet-TCP-Attempt-SPAM,botnet,23
147.32.84.193,67.201.31.224,80.0,tcp,Z.Z+z+Z*Z+z+Y*Y+y+y+y+z*Y+y+y+Y*Y+y+y*H*z+y+y+,Botnet-TCP-Established-HTTP-Ad,botnet,51
147.32.84.193,67.214.158.5,80.0,tcp,"y.y,H.H.y,y,Y,Y.",Botnet-TCP-Established-HTTP-Ad,botnet,21
147.32.84.193,67.215.253.140,80.0,tcp,"Y.Y,Y.Y.y.Y,Y.Y.s.",Botnet-TCP-WEB-Established,botnet,23
147.32.84.193,67.228.78.43,80.0,tcp,"y.Y,Y.y.y.Y,Y.y.y.Y,Y.y.y.Y,Y.y.y.Y.Y.H.y.Y.Y.y.y.Y,Y.y.y.Y.Y.y.y.",Botnet-TCP-WEB-Established,botnet,71
147.32.84.193,67.88.220.21,80.0,tcp,,Botnet-TCP-WEB-Established,botnet,5
147.32.84.193,68.1.17.3,25.0,tcp,"S*S+S,s+S*s*",Botnet-TCP-Attempt-SPAM,botnet,17
147.32.84.193,68.1.17.9,25.0,tcp,"S*S+S,S+s*s*",Botnet-TCP-Attempt-SPAM,botnet,17
147.32.84.193,68.6.19.3,25.0,tcp,S*S+s+s+s*s*,Botnet-TCP-Attempt-SPAM,botnet,17
147.32.84.193,68.67.179.210,80.0,tcp,,Botnet-TCP-Established-HTTP-Ad,botnet,5
147.32.84.193,68.67.179.211,80.0,tcp,Z*z*Z*H*y+,Botnet-TCP-WEB-Established,botnet,15
147.32.84.193,68.67.179.212,80.0,tcp,"Z.Z,Y*z*Y*z*y*",Botnet-TCP-Established-HTTP-Ad,botnet,19
147.32.84.193,68.67.185.205,80.0,tcp,,Botnet-TCP-Established-HTTP-Ad,botnet,5
147.32.84.193,68.67.185.206,80.0,tcp,"Y,Y*z+Y*",Botnet-TCP-Established-HTTP-Ad,botnet,13
147.32.84.193,68.67.185.207,80.0,tcp,Z*z*y*,Botnet-TCP-Established-HTTP-Ad,botnet,11
147.32.84.193,68.67.185.208,80.0,tcp,"y*z*Y,",Botnet-TCP-WEB-Established,botnet,11
147.32.84.193,68.67.185.209,80.0,tcp,X*,Botnet-TCP-Established-HTTP-Ad,botnet,7
147.32.84.193,68.67.185.210,80.0,tcp,X.X.G.G.Z*z*z*y*y*z+,Botnet-TCP-Established-HTTP-Ad,botnet,25
147.32.84.193,68.67.185.212,80.0,tcp,"z*I*Y,Z*y*Z*",Botnet-TCP-Established-HTTP-Ad,botnet,17
147.32.84.193,68.67.185.215,80.0,tcp,"Z*Y,Z*z*y*y*z*",Botnet-TCP-Established-HTTP-Ad,botnet,19
147.32.84.193,68.67.185.216,80.0,tcp,"Y,Y*z*Z*",Botnet-TCP-WEB-Established,botnet,13
147.32.84.193,68.67.185.217,80.0,tcp,G.I.X.Z*y*I*,Botnet-TCP-Established-HTTP-Ad,botnet,17
147.32.84.193,68.67.185.218,80.0,tcp,,Botnet-TCP-WEB-Established,botnet,5
147.32.84.193,69.16.175.10,80.0,tcp,"I+Y,",Botnet-TCP-Established-HTTP-Ad,botnet,9
147.32.84.193,69.64.147.243,80.0,tcp,"Y.Y+Y.Z,",Botnet-TCP-Established-HTTP-Ad,botnet,13
147.32.84.193,69.64.157.73,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,71.74.56.243,25.0,tcp,S*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.193,71.74.56.244,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,72.167.238.201,25.0,tcp,"R+R*A*S+R,R+s+A,A,",Botnet-TCP-Attempt-SPAM,botnet,23
147.32.84.193,72.35.23.4,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,72.36.152.4,25.0,tcp,"A,R.",Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.193,74.117.116.124,80.0,tcp,"Y.Y.Y.Y.y.y.Y.Y.Y,Y.",Botnet-TCP-WEB-Established,botnet,25
147.32.84.193,74.117.116.72,80.0,tcp,"Y.Y.Y.Y.Y,Y.Y.Y.Y.Y.",Botnet-TCP-WEB-Established,botnet,25
147.32.84.193,74.117.116.82,80.0,tcp,"Y.Y.Y.Y.Y,Y.Y.Y.Y,Y.",Botnet-TCP-WEB-Established,botnet,25
147.32.84.193,74.121.138.200,80.0,tcp,"z,",Botnet-TCP-WEB-Established,botnet,7
147.32.84.193,74.125.127.27,25.0,tcp,"S,s,R*S,S*s+s*s*S+s+S,s+",Botnet-TCP-Attempt-SPAM,botnet,29
147.32.84.193,74.125.148.10,25.0,tcp,"S,s.S.R,R.S+A+s*S,R+R,R*R,A,R*s+r*r*",Botnet-TCP-Attempt-SPAM,botnet,41
147.32.84.193,74.125.148.11,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,74.125.232.192,80.0,tcp,*,Botnet-TCP-HTTP-Google-Net-Established,botnet,6
147.32.84.193,74.125.232.200,80.0,tcp,Z+I+z+x+x+Z.Z*,Botnet-TCP-HTTP-Google-Net-Established,botnet,19
147.32.84.193,74.125.232.217,80.0,tcp,"Y,z.I.Z+I*Z*Y*z*y*z+y*",Botnet-TCP-Established-HTTP-Ad,botnet,27
147.32.84.193,74.125.232.218,80.0,tcp,"x.Y.X.Y,H,y,y,X.Y.X.Y,H,y,y.z,Z*z*i+i+I*z+I*i+y*y*h*y*I+I+i*i+",Botnet-TCP-Established-HTTP-Ad,botnet,67
147.32.84.193,74.125.232.220,80.0,tcp,R+z+X.x.X.G.Z.X.X+X.x.Y.X.z.X+,Botnet-TCP-HTTP-Google-Net-Established,botnet,35
147.32.84.193,74.125.232.223,443.0,tcp,,Botnet-TCP-WEB-Established-SSL,botnet,5
147.32.84.193,74.125.39.27,25.0,tcp,"S.R,s,T.r,r,R.R,s,A,S.S,s,s,B,r,r.S+S.s.r,a,s,r,S.R,A,R.r.A.r,r,r.r.R,R,r,S.R.r,s.r,r,S.R,s,s,s+R.R,r,r+R.r,R,r,r,r,a,r,r,r,r+s,r,r,R+r,R.R,R+R,R+S.S,R+R,R,R.R,r,r+r,s,r,A,R+R,S+A,R.R,r,r,C,r,r,s,r,r,r,r,r,A,r,t,A,r.A.r,r,R.r,r,R.A.R.S.R,s,r,B,R,s.R+R.S,r,S+a+r,r,r,R+B+r+R,r,r,R.R,A,A,r,B,r,r+s,R+S,r,A,s,R+s*r+A+R,R+r,s,r.R,r+s+A+r,R+s,r,r+S.S+s+s+r,r,r+r,r,r,s+R.S,R.S+s+r,R.S,s,",Botnet-TCP-Attempt-SPAM,botnet,387
147.32.84.193,74.125.47.27,25.0,tcp,"S,S*s+s*S,S*s+s+s+s,s+",Botnet-TCP-Attempt-SPAM,botnet,27
147.32.84.193,74.125.93.27,25.0,tcp,"B*S+S*S+S*s+S,S*S,",Botnet-TCP-Attempt-SPAM,botnet,23
147.32.84.193,74.208.122.35,25.0,tcp,"S,s+s+S,S*s*S+s+s+s+s+s,S+s*B*B*s+s+s*s+S,S*S+s+S,S+B+s+s+",Botnet-TCP-Attempt-SPAM,botnet,63
147.32.84.193,74.217.252.37,80.0,tcp,,Botnet-TCP-WEB-Established,botnet,5
147.32.84.193,74.53.200.202,25.0,tcp,"S,",Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.193,74.6.136.244,25.0,tcp,s+B+s*s*B*s+B+s+s*s+,Botnet-TCP-Attempt-SPAM,botnet,25
147.32.84.193,74.6.136.65,25.0,tcp,"B+s+S*S,s+s+S*S+s+R,r,r,R,A,S+s,S*",Botnet-TCP-Attempt-SPAM,botnet,39
147.32.84.193,74.6.140.31,25.0,tcp,r*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.193,74.6.140.64,25.0,tcp,"s,s,s,S.s.r,r,R.R.R.S.S.S.S.S.s.S.S.S.S.s,S+r,R.R+r,R.R,r,r+r,A,A,R+R,s,S*s*S,B,s+B+s*s+s,S*s+s*s+s+r*",Botnet-TCP-Attempt-SPAM,botnet,107
147.32.84.193,76.96.30.116,25.0,tcp,"S+s+s+B+s+s*S,s+s+S*s+s*s+s+B+s*",Botnet-TCP-Attempt-SPAM,botnet,37
147.32.84.193,76.96.62.116,25.0,tcp,"S,S+B+s+s+s+s+s*s+S*S+s+s+",Botnet-TCP-Attempt-SPAM,botnet,31
147.32.84.193,77.123.31.178,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,77.238.167.32,80.0,tcp,"Y+Y,Y+Y,Y*Y,Y+Y,Y+Y,Y+h+y+y+y+y+Y0",Botnet-TCP-Established-HTTP-Ad,botnet,39
147.32.84.193,77.238.175.247,80.0,tcp,"Y,Y*Y.Y*y*",Botnet-TCP-WEB-Established,botnet,15
147.32.84.193,77.238.177.9,25.0,tcp,"s+R*R,S*B*r+s+s+s*b+s+",Botnet-TCP-Attempt-SPAM,botnet,27
147.32.84.193,77.238.178.122,25.0,tcp,s*s*,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.193,77.238.184.241,25.0,tcp,"R,S*s*B*S+S*s+B+",Botnet-TCP-Attempt-SPAM,botnet,21
147.32.84.193,77.251.245.25,25.0,tcp,r.,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.193,77.88.21.38,25.0,tcp,"s+B+s*s+s,s+s,S+s+s+B*s+B+S,S*",Botnet-TCP-Attempt-SPAM,botnet,35
147.32.84.193,78.111.19.210,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,80.12.242.82,25.0,tcp,R*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.193,80.67.18.126,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,81.10.11.164,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,81.169.145.101,25.0,tcp,B*r*,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.193,81.169.145.102,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,81.17.164.231,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,81.19.70.48,25.0,tcp,"s+S*s+s+B+b+s*s*S,s+B+s*B*s+s*s+s,s+s,b,s+s+s*s+s,S+s+s+s*S,",Botnet-TCP-Attempt-SPAM,botnet,65
147.32.84.193,81.198.211.62,25.0,tcp,"s.R,",Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.193,81.95.96.148,80.0,tcp,"z.X.x,X.X.G.X,X.X.X.",Botnet-TCP-WEB-Established,botnet,25
147.32.84.193,82.115.19.227,6667.0,tcp,s*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.193,82.205.221.102,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,82.207.79.154,25.0,tcp,"r,",Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.193,82.216.111.1,25.0,tcp,r*r*,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.193,82.57.200.133,25.0,tcp,"S,S*",Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.193,83.133.119.197,65520.0,tcp,,Botnet-TCP-Established-Custom-Encryption,botnet,5
147.32.84.193,83.229.65.53,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,83.240.161.156,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,84.16.230.244,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,84.32.221.14,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,84.96.93.164,25.0,tcp,R0,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.193,85.115.60.190,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,86.126.237.212,6667.0,tcp,s*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.193,86.35.253.46,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,87.101.19.76,6667.0,tcp,s+S*,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.193,87.247.51.89,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,87.248.120.148,25.0,tcp,s*s*,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.193,87.248.203.253,80.0,tcp,y.Y*Y.Y.Y+Y.Y+y+Y0Y+,Botnet-TCP-Established-HTTP-Ad,botnet,25
147.32.84.193,87.250.250.38,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,88.191.249.177,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,88.247.242.196,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,89.122.194.5,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,89.149.217.37,65500.0,tcp,"v,V.V,w.Z+Z,i,z+Y,y,i,z.z,H,I,H,z,H,H,z,y,z,i,z,z,z,H,y,Y.y.y.y.h.y.y.y.Y,H,y.Y.Y.H.y.y.Y.Y.y.h.y.z.Z,z,i,I,y,z,z,I,z,z,z,z,z,I,I,y,y,z.Z,H,Y.I.z,z,z,Y.z.z,z,y,z,h,y,y,H,H.H,H,H,H,y.y.z.z,i,I,I,I,I,H,y,I,y,y,y,y.H.z.Z,z,y+Z.y,z.y,z,y,y,h,H,I,y,y,h,y.z.v,H,v.h.y,z.y,z.y,h,z.z,H,y,h,z.y,y,y,I,z.z,y,y.H.y,H,w.Y+Y,Z.Z,I,I,i,H,z,z,z.z,z.z,y,Y.y.z.y,y,h,H,h,H,h,y.y,y,h,y,y,H,z.y,H.I,I,y,H,z.z,H,y,I,z,Z+y,z,z,y,y,H,h,H,y.y,z.y,y,H,I,z,y,y,H,H,y.H,I.y,I,z.y,y,I,y,y,y.y,z.z,z,y,y.y,z.z,i,z,I,z,i,z,I,I,Z+z+I+z,y+Z,H,H,H,z.z,y,y,y,H,E,H,z.z,z,z,y,h,H,z.z,y,y,z,z,y,y.z,z,y,y,z,y,I,W,z+z,y,H,y.z,y,H,I,z,z,I,z,z,E,I,I,z,I,I,I,w,z,z,w,w,w,z,w,z,z,w,F,z,z,Z+z,z,I,z,I,f,f,I,z,Z+Z,z,I,I,w,z,w,w,w,z,z,z,z,I,F,I,I,f,I,z,z,i,z+w,I,I,I,w,z,z+z,I,z,F,I,I,I,i,I,z,z+Z,w,z,i,w,I,z,Z+z+Z,z,z,f,i,i,i,I,I,i,F,w,w,E,F,F,z,z,I,I,w,w,F,z,w,f,I,w,z,z,I,I,F,z,I,w,I,Z+Z,I,I,w,z,z,w,z,z+Z,z,i,I,I,w,z,z,z,z,z,I,H,y,I,I,F,z.y,z,W,w,z,z,z,z,Z+Z,z,I,z,z,I,e,",Botnet-TCP-Not-Encrypted-SMTP-Private-Proxy,botnet,937
147.32.84.193,89.37.187.46,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,89.47.208.29,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,89.97.133.228,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,90.183.38.55,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,91.214.134.197,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,91.220.0.52,80.0,tcp,"h,H,e,E,e,y+V.Y,y+S.Y*S+y+V.V,H,H,y+V.S,V*Y+v,y,y+V.V,e,E,e,H,E,y+V.S,V*Y+V.V,y+Y,y,E,b,V*Y+v,v,e,e,y+V.V,i,y,i,z+z+Z,S+Z*z*",Botnet-TCP-Attempt-SPAM,botnet,129
147.32.84.193,91.220.0.52,80.0,tcp,"h,H,e,E,e,y+V.Y,y+S.Y*S+y+V.V,H,H,y+V.S,V*Y+v,y,y+V.V,e,E,e,H,E,y+V.S,V*Y+V.V,y+Y,y,E,b,V*Y+v,v,e,e,y+V.V,i,y,i,z+z+Z,S+Z*z*",Botnet-TCP-CC-HTTP-Not-Encrypted,botnet,129
147.32.84.193,92.47.90.127,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,92.85.40.52,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,93.118.243.205,6667.0,tcp,s*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.193,93.120.75.23,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,93.158.134.38,25.0,tcp,"S,",Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.193,93.17.128.16,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,93.79.190.32,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,94.100.176.20,25.0,tcp,"R,S+S,R*r*",Botnet-TCP-Attempt-SPAM,botnet,15
147.32.84.193,94.127.76.180,80.0,tcp,"Z.Z*Y,Z*Z.",Botnet-TCP-Established-HTTP-Ad,botnet,15
147.32.84.193,94.127.76.60,80.0,tcp,Z.z.z.Z.Z.,Botnet-TCP-WEB-Established,botnet,15
147.32.84.193,94.245.116.17,443.0,tcp,"H,H,H,H.y,y.y,H,H,H,H,y,y,y,",Botnet-TCP-WEB-Established-SSL,botnet,33
147.32.84.193,94.245.120.86,25.0,tcp,"r*A+r+r+r,r+B+R.R.R.r.r.R*r*r*r*r*r*r*a*r*",Botnet-TCP-Attempt-SPAM,botnet,47
147.32.84.193,94.245.121.178,80.0,tcp,"Y,y,",Botnet-TCP-WEB-Established,botnet,9
147.32.84.193,94.63.150.63,80.0,tcp,"Y.Y,H,y,y,y,",Botnet-TCP-CC-Plain-HTTP-Encrypted-Data,botnet,17
147.32.84.193,95.172.94.47,80.0,tcp,,Botnet-TCP-WEB-Established,botnet,5
147.32.84.193,95.58.150.185,6667.0,tcp,v*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.193,95.59.75.170,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,97.64.187.45,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,98.126.71.122,80.0,tcp,i*z*z+i*I+I*i*i*i*I+z*I+z*z+z*z*I+I*i*,Botnet-TCP-Established-HTTP-Ad,botnet,43
147.32.84.193,98.129.184.131,25.0,tcp,"r,R*A*r*",Botnet-TCP-Attempt-SPAM,botnet,13
147.32.84.193,98.129.184.3,25.0,tcp,r*S.R0,Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.193,98.136.185.95,587.0,tcp,v0,Botnet-TCP-Established-SPAM,botnet,7
